"campaignid","sample","family","genus","species","length","number","range"
"2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",411.78216,3,3750.19436
"2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",533.78665,3,3839.06497
"2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",557.24512,3,4374.7529
"2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",567.43864,3,3000.97994
"2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",461.15993,3,2022.72776
"2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",401.34697,3,2804.7138
"2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",302.10173,4,2695.61544
"2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",311.93045,4,2487.22225
"2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",365.0728,4,2727.55965
"2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",285.80686,4,2078.28454
"2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",328.98897,4,3091.31919
"2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",409.5909,4,2718.308
"2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",516.80553,4,2712.80572
"2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",475.92745,4,3112.35784
"2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",452.73038,4,2920.60338
"2022-05_PtCloates_BOSS","145","Lutjanidae","Paracaesio","xanthura",379.94071,6,2871.72079
"2022-05_PtCloates_BOSS","145","Lutjanidae","Lutjanus","vitta",344.52321,1,2511.86181
"2022-05_PtCloates_BOSS","145","Lutjanidae","Lutjanus","vitta",269.14149,1,3267.09164
"2022-05_PtCloates_BOSS","145","Lutjanidae","Lutjanus","vitta",282.80011,1,3287.01121
"2022-05_PtCloates_BOSS","145","Lutjanidae","Lutjanus","vitta",256.53114,1,3564.519
"2022-05_PtCloates_BOSS","145","Lutjanidae","Lutjanus","vitta",323.77716,1,3515.69999
"2022-05_PtCloates_BOSS","145","Lutjanidae","Lutjanus","vitta",313.3726,2,4049.76929
"2022-05_PtCloates_BOSS","145","Lutjanidae","Lutjanus","vitta",271.55472,2,4061.05886
"2022-05_PtCloates_BOSS","145","Lutjanidae","Lutjanus","vitta",303.77206,2,3963.03268
"2022-05_PtCloates_BOSS","145","Lutjanidae","Lutjanus","vitta",370.95716,2,4156.66187
"2022-05_PtCloates_BOSS","145","Lutjanidae","Lutjanus","vitta",231.09712,1,3852.30311
"2022-05_PtCloates_BOSS","145","Lutjanidae","Lutjanus","vitta",281.68059,1,3762.97299
"2022-05_PtCloates_BOSS","123","Cirrhitidae","Cirrhitichthys","aprinus",71.26093,1,1307.95395
"2022-05_PtCloates_BOSS","B53","Microdesmidae","Gunnellichthys","monostigma",107.16391,1,1811.24124
"2022-05_PtCloates_BOSS","B61","Pinguipedidae","Parapercis","spp",105.63296,3,2398.50859
"2022-05_PtCloates_BOSS","B61","Pinguipedidae","Parapercis","spp",111.27016,1,2698.23763
"2022-05_PtCloates_BOSS","B63","Nemipteridae","Pentapodus","nagasakiensis",145.22088,1,2800.27055
"2022-05_PtCloates_BOSS","B63","Nemipteridae","Pentapodus","nagasakiensis",105.02168,1,2605.90381
"2022-05_PtCloates_BOSS","B63","Lethrinidae","Lethrinus","miniatus",473.64757,2,3073.4036
"2022-05_PtCloates_BOSS","B63","Lethrinidae","Lethrinus","miniatus",478.64298,1,2923.97735
"2022-05_PtCloates_BOSS","B63","Lethrinidae","Lethrinus","rubrioperculatus",334.97166,1,3579.47218
"2022-05_PtCloates_BOSS","B57","Cirrhitidae","Cyprinocirrhites","polyactis",59.6434,1,2308.30332
"2021-08_PtCloates_BOSS","PCPREF10","Carangidae","Carangoides","spp",NA,1,1426.25433
"2021-08_PtCloates_BOSS","PCPREF10","Serranidae","Variola","louti",NA,1,7471.39342
"2021-08_PtCloates_BOSS","PCPREF10","Pomacanthidae","Chaetodontoplus","personifer",NA,2,6746.8007
"2021-08_PtCloates_BOSS","PCPREF10","Pinguipedidae","Parapercis","nebulosa",NA,1,1795.18093
"2021-08_PtCloates_BOSS","PCPREF15","Lutjanidae","Lutjanus","vitta",NA,1,1516.41596
"2021-08_PtCloates_BOSS","PCPREF15","Labridae","Bodianus","solatus",NA,1,4958.92609
"2021-08_PtCloates_BOSS","PCPREF15","Labridae","Bodianus","solatus",NA,1,3732.48977
"2021-08_PtCloates_BOSS","PCPREF15","Lutjanidae","Lutjanus","vitta",NA,1,4173.97025
"2021-08_PtCloates_BOSS","PCPREF15","Chaetodontidae","Heniochus","acuminatus",NA,1,2551.92897
"2021-08_PtCloates_BOSS","PCPREF15","Chaetodontidae","Heniochus","acuminatus",NA,1,6797.97975
"2021-08_PtCloates_BOSS","PCPREF15","Serranidae","Plectropomus","spp",NA,1,6317.24085
"2021-08_PtCloates_BOSS","PCPREF8","Chaetodontidae","Heniochus","acuminatus",NA,1,6251.6623
"2021-08_PtCloates_BOSS","PCPREF8","Pomacanthidae","Chaetodontoplus","personifer",NA,4,7889.82758
"2021-08_PtCloates_BOSS","PCPREF8","Pomacanthidae","Chaetodontoplus","personifer",NA,2,7740.93501
"2021-08_PtCloates_BOSS","PCFB24","Labridae","Bodianus","solatus",NA,1,5118.07571
"2021-08_PtCloates_BOSS","PCFB24","Priacanthidae","Priacanthus","spp",NA,1,5431.69715
"2021-08_PtCloates_BOSS","PCPREF7","Cirrhitidae","Cyprinocirrhites","polyactis",NA,4,4646.83114
"2021-08_PtCloates_BOSS","PCPREF7","Labridae","Coris","caudimacula",NA,1,2315.34838
"2021-08_PtCloates_BOSS","PCFB38","Lutjanidae","Pristipomoides","sp1",NA,1,3888.71663
"2021-08_PtCloates_BOSS","PCFB7","Cirrhitidae","Cyprinocirrhites","polyactis",NA,1,1036.70436
"2021-08_PtCloates_BOSS","PCFB22","Acanthuridae","Naso","spp",NA,1,1998.16124
"2021-08_PtCloates_BOSS","PCFB22","Unknown","Unknown","unknown",NA,1,6652.98165
"2021-08_PtCloates_BOSS","PCFB22","Cirrhitidae","Cyprinocirrhites","polyactis",NA,3,3829.75869
"2021-08_PtCloates_BOSS","PCFB33","Lethrinidae","Gymnocranius","sp1",NA,1,6290.45664
"2021-08_PtCloates_BOSS","PCFB33","Lethrinidae","Gymnocranius","sp1",NA,1,5249.10623
"2021-08_PtCloates_BOSS","PCFB33","Balistidae","Abalistes","spp",NA,1,3616.97486
"2021-08_PtCloates_BOSS","PCFB33","Unknown","Unknown","unknown",NA,1,7827.15484
"2021-08_PtCloates_BOSS","PCPREF11","Serranidae","Plectropomus","spp",NA,1,6179.05462
"2021-08_PtCloates_BOSS","PCFB2","Lutjanidae","Pristipomoides","sp1",NA,1,5640.36579
"2021-08_PtCloates_BOSS","PCFB2","Lutjanidae","Pristipomoides","sp1",NA,9,3624.88778
"2021-08_PtCloates_BOSS","PCFB28","Pomacanthidae","Chaetodontoplus","personifer",NA,1,7475.99081
"2021-08_PtCloates_BOSS","PCFB28","Carcharhinidae","Carcharhinus","albimarginatus",NA,1,4660.63496
"2021-08_PtCloates_BOSS","PCFB28","Serranidae","Variola","louti",NA,1,6843.29603
"2021-08_PtCloates_BOSS","PCPREF1","Carcharhinidae","Carcharhinus","albimarginatus",NA,1,7802.23082
"2021-08_PtCloates_BOSS","PCPREF1","Serranidae","Plectropomus","spp",NA,1,7412.12821
"2021-08_PtCloates_BOSS","PCPREF1","Serranidae","Pseudanthias","cooperi",NA,6,4448.15978
"2021-08_PtCloates_BOSS","PCPREF1","Pomacanthidae","Apolemichthys","trimaculatus",NA,1,2642.16346
"2021-08_PtCloates_BOSS","PCFB23","Carangidae","Decapterus","spp",NA,100,7952.21894
"2021-08_PtCloates_BOSS","PCFB23","Carcharhinidae","Carcharhinus","albimarginatus",NA,1,6929.73543
"2021-08_PtCloates_BOSS","PCFB23","Carangidae","Seriola","rivoliana",NA,1,2226.90287
"2021-08_PtCloates_BOSS","PCFB23","Scaridae","Scarus","spp",NA,1,5749.73297
"2021-08_PtCloates_BOSS","PCFB46","Lutjanidae","Pristipomoides","sp1",NA,2,5990.35972
"2021-08_PtCloates_BOSS","PCFB46","Lutjanidae","Pristipomoides","sp1",NA,1,5589.14788
"2021-08_PtCloates_BOSS","PCFB46","Carcharhinidae","Carcharhinus","spp",NA,1,2518.58182
"2021-08_PtCloates_BOSS","PCFB19","Carangidae","Decapterus","spp",NA,1,2943.13789
"2021-08_PtCloates_BOSS","PCFB19","Carangidae","Decapterus","spp",NA,1,2395.5426
"2021-08_PtCloates_BOSS","PCFB19","Carangidae","Decapterus","spp",NA,1,3164.28847
"2021-08_PtCloates_BOSS","PCFB19","Carangidae","Decapterus","spp",NA,1,3427.65056
"2021-08_PtCloates_BOSS","PCFB19","Carangidae","Decapterus","spp",NA,1,3284.93092
"2021-08_PtCloates_BOSS","PCFB19","Lutjanidae","Pristipomoides","sp1",NA,3,2943.60715
"2021-08_PtCloates_BOSS","PCFB19","Lethrinidae","Gymnocranius","euanus",NA,1,2993.5752
"2021-08_PtCloates_BOSS","PCPREF16","Chaetodontidae","Chaetodon","assarius",NA,1,5220.29364
"2021-08_PtCloates_BOSS","PCPREF16","Chaetodontidae","Chaetodon","assarius",NA,1,5300.06716
"2021-08_PtCloates_BOSS","PCPREF16","Mullidae","Parupeneus","heptacanthus",NA,2,4306.47126
"2021-08_PtCloates_BOSS","PCFB16","Pinguipedidae","Parapercis","nebulosa",NA,1,1563.53144
"2021-08_PtCloates_BOSS","PCFB30","Carangidae","Seriola","spp",NA,1,5650.83828
"2021-08_PtCloates_BOSS","PCFB31","Carangidae","Carangoides","fulvoguttatus",NA,1,6836.39086
"2021-08_PtCloates_BOSS","PCFB15.1","Labridae","Bodianus","solatus",NA,2,5783.50948
"2021-08_PtCloates_BOSS","PCFB20","Pinguipedidae","Parapercis","nebulosa",NA,1,2357.34391
"2021-08_PtCloates_BOSS","PCFB42","Monacanthidae","Aluterus","monoceros",NA,1,4860.40987
"2021-08_PtCloates_BOSS","PCPREF6","Lutjanidae","Aphareus","rutilans",NA,2,2431.10979
"2021-08_PtCloates_BOSS","PCPREF6","Chaetodontidae","Heniochus","spp",NA,2,2327.62814
"2021-08_PtCloates_BOSS","PCFB4.1","Balistidae","Sufflamen","fraenatum",NA,1,5754.75517
"2021-08_PtCloates_BOSS","PCFB4.1","Lethrinidae","Gymnocranius","sp1",NA,1,6176.82907
"2021-08_PtCloates_BOSS","PCFB4.2","Acanthuridae","Naso","spp",NA,1,1892.20557
"2021-08_PtCloates_BOSS","PCFB4.2","Unknown","Unknown","unknown",NA,1,4145.96354
"2021-08_PtCloates_BOSS","PCFB4.2","Lethrinidae","Gymnocranius","sp1",NA,1,6254.94247
"2021-08_PtCloates_BOSS","PCFB4.2","Lethrinidae","Gymnocranius","sp1",NA,2,5165.65243
"2021-08_PtCloates_BOSS","PCFB18","Carcharhinidae","Carcharhinus","spp",NA,1,7383.84145
"2021-08_PtCloates_BOSS","PCFB18","Balistidae","Sufflamen","fraenatum",NA,1,7132.41814
"2021-08_PtCloates_BOSS","PCFB18","Labridae","Unknown","na",NA,1,1427.77619
"2021-08_PtCloates_BOSS","PCFB6","Scaridae","Scarus","spp",NA,1,5326.13251
"2021-08_PtCloates_BOSS","PCFB6","Lethrinidae","Gymnocranius","sp1",NA,1,4532.75098
"2021-08_PtCloates_BOSS","PCFB6","Labridae","Bodianus","solatus",NA,1,7643.1785
"2021-08_PtCloates_BOSS","PCFB36","Carcharhinidae","Carcharhinus","albimarginatus",NA,1,5801.44784
"2021-08_PtCloates_BOSS","PCFB36","Unknown","Unknown","unknown",NA,30,4783.33951
"2021-08_PtCloates_BOSS","PCFB10","Echeneidae","Echeneis","naucrates",NA,1,3437.44984
"2021-08_PtCloates_BOSS","PCFB10","Serranidae","Pseudanthias","georgei",NA,1,1713.77953
"2021-08_PtCloates_BOSS","PCFB10","Serranidae","Pseudanthias","cooperi",NA,1,3559.67109
"2021-08_PtCloates_BOSS","PCFB10","Serranidae","Pseudanthias","cooperi",NA,1,3120.60482
"2021-08_PtCloates_BOSS","PCFB10","Serranidae","Pseudanthias","cooperi",NA,1,3203.05732
"2021-08_PtCloates_BOSS","PCFB10","Serranidae","Pseudanthias","cooperi",NA,1,3147.29302
"2021-08_PtCloates_BOSS","PCFB10","Acanthuridae","Naso","fageni",NA,46,5865.62074
"2021-08_PtCloates_BOSS","PCFB10","Serranidae","Pseudanthias","cooperi",NA,1,2463.99077
"2021-08_PtCloates_BOSS","PCFB10","Lutjanidae","Pristipomoides","sp1",NA,1,4086.97158
"2021-08_PtCloates_BOSS","PCFB10","Lethrinidae","Lethrinus","rubrioperculatus",NA,1,5459.66834
"2021-08_PtCloates_BOSS","PCFB10","Cirrhitidae","Cyprinocirrhites","polyactis",NA,5,3676.3953
"2021-08_PtCloates_BOSS","PCFB10","Apogonidae","Unknown","spp",NA,1,1885.45448
"2021-08_PtCloates_BOSS","PCFB10","SUS","SUS","sus",NA,3,6124.34009
"2021-08_PtCloates_BOSS","PCFB41","Unknown","Unknown","unknown",NA,2,7480.17394
"2021-08_PtCloates_BOSS","PCFB41","Lutjanidae","Paracaesio","xanthura",NA,1,4096.48899
"2021-08_PtCloates_BOSS","PCFB3","Mullidae","Parupeneus","heptacanthus",NA,18,6625.29633
"2021-08_PtCloates_BOSS","PCFB3","Labridae","Bodianus","solatus",NA,1,4747.71471
"2021-08_PtCloates_BOSS","PCFB3","Labridae","Bodianus","solatus",NA,1,5344.17739
"2021-08_PtCloates_BOSS","PCFB3","Labridae","Bodianus","solatus",NA,3,4693.88968
"2021-08_PtCloates_BOSS","PCFB3","SUS","SUS","sus",NA,20,3519.21187
"2021-08_PtCloates_BOSS","PCFB3","Mullidae","Parupeneus","heptacanthus",NA,2,5034.53904
"2021-08_PtCloates_BOSS","PCFB3","Lethrinidae","Gymnocranius","spp",NA,1,6064.83667
"2021-08_PtCloates_BOSS","PCFB3","Lethrinidae","Gymnocranius","spp",NA,1,5484.90929
"2021-08_PtCloates_BOSS","PCFB3","Lutjanidae","Lutjanus","lemniscatus",NA,1,5572.13292
"2021-08_PtCloates_BOSS","PCFB39","Unknown","Unknown","unknown",NA,1,5232.41454
"2021-08_PtCloates_BOSS","PCFB39","Mullidae","Parupeneus","heptacanthus",NA,3,3853.26713
"2021-08_PtCloates_BOSS","PCFB39","Balistidae","Sufflamen","fraenatum",NA,1,7126.74365
"2021-08_PtCloates_BOSS","PCFB1.1","Carcharhinidae","Carcharhinus","spp",NA,1,3455.16619
"2021-08_PtCloates_BOSS","PCFB1.1","Carangidae","Carangoides","spp",NA,1,3234.22049
"2021-08_PtCloates_BOSS","PCFB1.1","Lethrinidae","Gymnocranius","sp1",NA,1,4576.17274
"2021-08_PtCloates_BOSS","PCFBP14","Lutjanidae","Lutjanus","sebae",NA,1,775.23919
"2021-08_PtCloates_BOSS","PCFB21","Unknown","Unknown","unknown",NA,1,7245.45024
"2021-08_PtCloates_BOSS","PCFB21","Unknown","Unknown","unknown",NA,1,7145.25741
"2021-08_PtCloates_BOSS","PCFB21","Pomacanthidae","Chaetodontoplus","personifer",NA,4,5263.27058
"2021-08_PtCloates_BOSS","PCFB21","Balistidae","Sufflamen","fraenatum",NA,1,6444.83013
"2021-08_PtCloates_BOSS","PCFB21","Scaridae","Scarus","spp",NA,1,5405.80732
"2021-08_PtCloates_BOSS","PCFB1.2","Unknown","Unknown","unknown",NA,1,7658.27607
"2021-08_PtCloates_BOSS","PCFB1.2","Unknown","Unknown","unknown",NA,1,7561.81151
"2021-08_PtCloates_BOSS","PCFB1.2","Lethrinidae","Lethrinus","miniatus",NA,1,1870.68084
"2021-08_PtCloates_BOSS","PCFB1.2","Carangidae","Seriola","spp",NA,1,2211.2667
"2021-08_PtCloates_BOSS","PCFBP17","Lethrinidae","Lethrinus","miniatus",NA,1,3560.92537
"2021-08_PtCloates_BOSS","PCFBP18","Scombridae","Scomberomorus","spp",NA,1,2515.76295
"2021-08_PtCloates_BOSS","PCFB35","Lutjanidae","Pristipomoides","sp1",NA,1,5985.59506
"2021-08_PtCloates_BOSS","PCFB35","Pinguipedidae","Parapercis","nebulosa",NA,1,2574.8551
"2021-08_PtCloates_BOSS","PCFBP3","Serranidae","Variola","louti",NA,1,4953.55117
"2021-08_PtCloates_BOSS","PCFBP3","Carangidae","Caranx","ignobilis",NA,1,5602.27261
"2021-08_PtCloates_BOSS","PCFBP3","Chaetodontidae","Heniochus","acuminatus",NA,2,5160.50975
"2021-08_PtCloates_BOSS","PCFBP3","Chaetodontidae","Heniochus","acuminatus",NA,4,4609.7121
"2021-08_PtCloates_BOSS","PCFBP3","Chaetodontidae","Heniochus","acuminatus",NA,4,4817.7945
"2021-08_PtCloates_BOSS","PCFBP3","Pomacanthidae","Pomacanthus","semicirculatus",NA,1,7503.10326
"2021-08_PtCloates_BOSS","PCFBP3","Balistidae","Unknown","spp",NA,1,5761.07037
"2021-08_PtCloates_BOSS","PCFB8","Lutjanidae","Pristipomoides","sp1",NA,1,5668.72221
"2021-08_PtCloates_BOSS","PCFBP2","Pinguipedidae","Parapercis","nebulosa",NA,1,2140.97748
"2021-08_PtCloates_BOSS","PCFB13","Unknown","Unknown","unknown",NA,1,2823.45686
"2021-08_PtCloates_BOSS","PCFB27","Acanthuridae","Acanthurus","spp",NA,1,6806.24754
"2021-08_PtCloates_BOSS","PCFB27","Serranidae","Variola","louti",NA,1,7281.26524
"2021-08_PtCloates_BOSS","PCFB27","Labridae","Bodianus","solatus",NA,1,6222.9469
"2021-08_PtCloates_BOSS","PCFB27","Acanthuridae","Naso","fageni",NA,10,4845.54761
"2021-08_PtCloates_BOSS","PCFB27","Pomacanthidae","Pomacanthus","imperator",NA,1,7851.93847
"2021-08_PtCloates_BOSS","PCFBP4","Lethrinidae","Lethrinus","miniatus",NA,3,8435.52312
"2021-08_PtCloates_BOSS","PCFB11","Lethrinidae","Gymnocranius","sp1",NA,1,2150.25933
"2021-08_PtCloates_BOSS","PCFB11","Cirrhitidae","Cyprinocirrhites","polyactis",NA,2,2761.14525
"2021-08_PtCloates_BOSS","PCFBP5","Pomacanthidae","Chaetodontoplus","personifer",NA,1,6785.5254
"2021-08_PtCloates_BOSS","PCFBP5","Unknown","Unknown","unknown",NA,1,2938.69046
"2021-08_PtCloates_BOSS","PCFBP5","Unknown","Unknown","unknown",NA,1,4336.41594
"2021-08_PtCloates_BOSS","PCFBP5","Unknown","Unknown","unknown",NA,1,3331.21043
"2021-08_PtCloates_BOSS","PCFB44","Lethrinidae","Gymnocranius","sp1",NA,1,7160.93063
"2021-08_PtCloates_BOSS","PCFB26","Lethrinidae","Gymnocranius","sp1",NA,1,4829.08193
"2021-08_PtCloates_BOSS","PCFB14","Pinguipedidae","Parapercis","nebulosa",NA,1,2769.7675
"2021-08_PtCloates_BOSS","PCFB25","Lutjanidae","Unknown","na",NA,1,7948.4357
"2021-08_PtCloates_BOSS","PCSBP10","Caesionidae","Pterocaesio","chrysozona",NA,15,2956.37857
"2021-08_PtCloates_BOSS","PCSBP10","Unknown","Unknown","unknown",NA,1,5338.34396
"2021-08_PtCloates_BOSS","PCSBP8","Pomacanthidae","Chaetodontoplus","personifer",NA,1,6052.64757
"2021-08_PtCloates_BOSS","PCSBP8","Pomacanthidae","Chaetodontoplus","personifer",NA,1,4617.59501
"2021-08_PtCloates_BOSS","PCSBP8","Pomacanthidae","Chaetodontoplus","personifer",NA,1,5300.05316
"2021-08_PtCloates_BOSS","PCSBP8","Pomacanthidae","Chaetodontoplus","personifer",NA,1,4686.2657
"2021-08_PtCloates_BOSS","PCSB3","Carangidae","Unknown","na",NA,2,7937.18635
"2021-08_PtCloates_BOSS","PCSB21","Lethrinidae","Gymnocranius","sp1",NA,1,6591.05077
"2021-08_PtCloates_BOSS","PCSB26","Unknown","Unknown","unknown",NA,1,5372.09137
"2021-08_PtCloates_BOSS","PCSBP7","Unknown","Unknown","unknown",NA,1,6352.06067
"2021-08_PtCloates_BOSS","PCSB5","Carangidae","Carangoides","spp",NA,1,7251.03887
"2021-08_PtCloates_BOSS","PCSB42","Lethrinidae","Gymnocranius","sp1",NA,1,5609.17847
"2021-08_PtCloates_BOSS","PCSB16","Carcharhinidae","Carcharhinus","plumbeus",NA,1,7473.65442
"2021-08_PtCloates_BOSS","PCSB16","Unknown","Unknown","unknown",NA,1,7975.52401
"2021-08_PtCloates_BOSS","PCSBP11","Unknown","Unknown","unknown",NA,1,4507.18862
"2021-08_PtCloates_BOSS","PCSBP11","Unknown","Unknown","unknown",NA,1,6267.84435
"2021-08_PtCloates_BOSS","PCSB7","Unknown","Unknown","unknown",NA,1,5832.43491
"2021-08_PtCloates_BOSS","PCSB7","Caesionidae","Pterocaesio","sp1",NA,40,1865.42341
"2021-08_PtCloates_BOSS","PCSB7","Fistulariidae","Fistularia","commersonii",NA,1,3109.19216
"2021-08_PtCloates_BOSS","PCSB7","Pomacanthidae","Apolemichthys","trimaculatus",NA,1,7827.87813
"2021-08_PtCloates_BOSS","PCSB7","Pomacanthidae","Chaetodontoplus","personifer",NA,1,6793.25251
"2021-08_PtCloates_BOSS","PCSB7","Pomacanthidae","Chaetodontoplus","personifer",NA,1,7874.80229
"2021-08_PtCloates_BOSS","PCSB30","Chaetodontidae","Heniochus","acuminatus",NA,1,4256.35059
"2021-08_PtCloates_BOSS","PCSB30","Chaetodontidae","Heniochus","acuminatus",NA,1,4746.68535
"2021-08_PtCloates_BOSS","PCSB30","Chaetodontidae","Heniochus","acuminatus",NA,1,4324.79798
"2021-08_PtCloates_BOSS","PCSB23","SUS","SUS","sus",NA,4,3138.36703
"2021-08_PtCloates_BOSS","PCSB23","Lethrinidae","Gymnocranius","sp1",NA,2,4147.82465
"2021-08_PtCloates_BOSS","PCSBP1","Unknown","Unknown","unknown",NA,1,1924.63636
"2021-08_PtCloates_BOSS","PCSBP1","SUS","SUS","sus",NA,3,2085.09527
"2021-08_PtCloates_BOSS","PCSBP1","Acanthuridae","Acanthurus","spp",NA,1,6784.27269
"2021-08_PtCloates_BOSS","PCSBP1","Acanthuridae","Acanthurus","spp",NA,1,5341.08572
"2021-08_PtCloates_BOSS","PCSBP1","Acanthuridae","Naso","spp",NA,1,3842.65917
"2021-08_PtCloates_BOSS","PCSBP1","Acanthuridae","Naso","spp",NA,1,3248.92586
"2021-08_PtCloates_BOSS","PCSBP1","Acanthuridae","Naso","spp",NA,1,3196.36607
"2021-08_PtCloates_BOSS","PCSBP1","Acanthuridae","Naso","spp",NA,7,2033.86592
"2021-08_PtCloates_BOSS","PCSBP16","Unknown","Unknown","unknown",NA,1,5734.66012
"2021-08_PtCloates_BOSS","PCSBP16","Carangidae","Decapterus","spp",NA,1,4985.59347
"2021-08_PtCloates_BOSS","PCSB38","Lethrinidae","Gymnocranius","sp1",NA,1,5492.99953
"2021-08_PtCloates_BOSS","PCSB44","Serranidae","Variola","louti",NA,1,6717.19639
"2021-08_PtCloates_BOSS","PCSB44","Chaetodontidae","Heniochus","acuminatus",NA,1,5112.57266
"2021-08_PtCloates_BOSS","PCSB44","Chaetodontidae","Heniochus","acuminatus",NA,1,5224.52299
"2021-08_PtCloates_BOSS","PCSB33","Carcharhinidae","Carcharhinus","spp",NA,1,6831.22543
"2021-08_PtCloates_BOSS","PCSB33","Lutjanidae","Aphareus","rutilans",NA,1,3559.47485
"2021-08_PtCloates_BOSS","PCSB33","Lutjanidae","Aphareus","rutilans",NA,1,3813.98781
"2021-08_PtCloates_BOSS","PCSBP6","Carcharhinidae","Carcharhinus","spp",NA,1,6891.49765
"2021-08_PtCloates_BOSS","PCSB9","Carangidae","Seriola","sp1",NA,2,7093.78936
"2022-05_PtCloates_BOSS","248","Pinguipedidae","Parapercis","nebulosa",NA,1,2480.15799
"2022-05_PtCloates_BOSS","248","Ostraciidae","Unknown","spp",NA,1,4107.70925
"2022-05_PtCloates_BOSS","224","Unknown","Unknown","unknown",NA,1,6671.46475
"2022-05_PtCloates_BOSS","232","Serranidae","Pseudanthias","spp",NA,1,2987.23056
"2022-05_PtCloates_BOSS","232","Serranidae","Pseudanthias","spp",NA,1,3018.50614
"2022-05_PtCloates_BOSS","232","Serranidae","Pseudanthias","spp",NA,1,2851.71833
"2022-05_PtCloates_BOSS","232","Labridae","Coris","caudimacula",NA,1,2315.31631
"2022-05_PtCloates_BOSS","232","Pinguipedidae","Parapercis","nebulosa",NA,1,2655.38124
"2022-05_PtCloates_BOSS","211","Unknown","Unknown","unknown",NA,1,4654.73859
"2022-05_PtCloates_BOSS","211","Serranidae","Pseudanthias","spp",NA,1,3308.28134
"2022-05_PtCloates_BOSS","211","Serranidae","Pseudanthias","spp",NA,1,3550.45709
"2022-05_PtCloates_BOSS","211","Serranidae","Pseudanthias","spp",NA,1,3610.00673
"2022-05_PtCloates_BOSS","211","Serranidae","Pseudanthias","spp",NA,1,3606.66994
"2022-05_PtCloates_BOSS","211","Unknown","Unknown","unknown",NA,1,4144.43029
"2022-05_PtCloates_BOSS","226","SUS","SUS","sus",NA,1,4616.05077
"2022-05_PtCloates_BOSS","226","SUS","SUS","sus",NA,1,1869.17417
"2022-05_PtCloates_BOSS","203","SUS","SUS","sus",NA,1,4590.42475
"2022-05_PtCloates_BOSS","203","Unknown","Unknown","unknown",NA,1,6512.38309
"2022-05_PtCloates_BOSS","203","Cirrhitidae","Cyprinocirrhites","polyactis",NA,2,3223.72694
"2022-05_PtCloates_BOSS","264","Mullidae","Parupeneus","spilurus",NA,1,6507.60752
"2022-05_PtCloates_BOSS","264","Mullidae","Parupeneus","spilurus",NA,1,6403.96563
"2022-05_PtCloates_BOSS","264","Serranidae","Plectropomus","spp",NA,1,4320.51575
"2022-05_PtCloates_BOSS","264","SUS","SUS","sus",NA,1000,3187.32709
"2022-05_PtCloates_BOSS","264","Unknown","Unknown","unknown",NA,1,6729.90008
"2022-05_PtCloates_BOSS","264","Chaetodontidae","Chaetodon","assarius",NA,1,3305.10995
"2022-05_PtCloates_BOSS","262","Balistidae","Xanthichthys","lineopunctatus",NA,1,3581.74608
"2022-05_PtCloates_BOSS","262","Lethrinidae","Unknown","spp",NA,1,7047.3541
"2022-05_PtCloates_BOSS","262","SUS","SUS","sus",NA,1,2387.32372
"2022-05_PtCloates_BOSS","266","Lutjanidae","Pristipomoides","sp1",NA,3,6072.46423
"2022-05_PtCloates_BOSS","266","SUS","SUS","sus",NA,1,3879.43039
"2022-05_PtCloates_BOSS","253","Carangidae","Seriola","spp",NA,1,6745.12275
"2022-05_PtCloates_BOSS","253","Pinguipedidae","Parapercis","nebulosa",NA,1,2793.07127
"2022-05_PtCloates_BOSS","253","Pinguipedidae","Parapercis","nebulosa",NA,1,2283.95423
"2022-05_PtCloates_BOSS","253","Pinguipedidae","Parapercis","nebulosa",NA,1,2283.67607
"2022-05_PtCloates_BOSS","270","Serranidae","Cephalopholis","sonnerati",NA,1,4266.30461
"2022-05_PtCloates_BOSS","201","Unknown","Unknown","unknown",NA,1,6305.28159
"2022-05_PtCloates_BOSS","201","Labridae","Labroides","dimidiatus",NA,1,2153.79999
"2022-05_PtCloates_BOSS","201","Balistidae","Xanthichthys","lineopunctatus",NA,1,4285.19953
"2022-05_PtCloates_BOSS","240","Balistidae","Sufflamen","fraenatum",NA,1,7514.30607
"2022-05_PtCloates_BOSS","255","Unknown","Unknown","unknown",NA,1,7677.43571
"2022-05_PtCloates_BOSS","216","Pinguipedidae","Parapercis","nebulosa",NA,1,3409.92436
