"","Species","Year","Month","Day","Region","Location","Site","Lat","Lon","Sector","CaptureMeth","TL","TL10","TL20","TL50"
"2346","Maori Wrasse",2007,9,6,"Jurien","Jurien","JC24",-30.41511667,114.9831,"Research","LINE",256,250,240,250
"2347","Maori Wrasse",2007,12,4,"Metro","Perth","STRAGGLERS",-32.0593413,115.6348038,"Research","LINE",252,250,240,250
"2348","Maori Wrasse",2007,12,4,"Metro","Perth","STRAGGLERS",-32.0593413,115.6348038,"Research","LINE",190,190,180,150
"2349","Maori Wrasse",2008,1,23,"Metro","Perth","CASUARINA",-32.1557312,115.6079025,"Research","LINE",168,160,160,150
"2350","Maori Wrasse",2008,1,23,"Metro","Perth","CASUARINA",-32.1557312,115.6079025,"Research","LINE",193,190,180,150
"2351","Maori Wrasse",2008,1,23,"Metro","Perth","CASUARINA",-32.1557312,115.6079025,"Research","LINE",221,220,220,200
"2352","Maori Wrasse",2008,1,23,"Metro","Perth","CASUARINA",-32.1557312,115.6079025,"Research","LINE",220,220,220,200
"2353","Maori Wrasse",2008,1,23,"Metro","Perth","CASUARINA",-32.1557312,115.6079025,"Research","LINE",241,240,240,200
"2354","Maori Wrasse",2008,1,23,"Metro","Perth","CASUARINA",-32.1557312,115.6079025,"Research","LINE",263,260,260,250
"2355","Maori Wrasse",2008,1,23,"Metro","Perth","CASUARINA",-32.1557312,115.6079025,"Research","LINE",213,210,200,200
"2356","Maori Wrasse",2008,1,23,"Metro","Perth","CASUARINA",-32.1557312,115.6079025,"Research","LINE",229,220,220,200
"2357","Maori Wrasse",2008,1,23,"Metro","Perth","CASUARINA",-32.1557312,115.6079025,"Research","LINE",234,230,220,200
"2358","Maori Wrasse",2008,1,23,"Metro","Perth","CASUARINA",-32.1557312,115.6079025,"Research","LINE",242,240,240,200
"2359","Maori Wrasse",2008,1,23,"Metro","Perth","CASUARINA",-32.1557312,115.6079025,"Research","LINE",251,250,240,250
"2360","Maori Wrasse",2008,1,23,"Metro","Perth","CASUARINA",-32.1557312,115.6079025,"Research","LINE",256,250,240,250
"2361","Maori Wrasse",2008,1,23,"Metro","Perth","CASUARINA",-32.1557312,115.6079025,"Research","LINE",177,170,160,150
"2362","Maori Wrasse",2008,1,23,"Metro","Perth","CASUARINA",-32.1557312,115.6079025,"Research","LINE",185,180,180,150
"2363","Maori Wrasse",2008,1,23,"Metro","Perth","CASUARINA",-32.1557312,115.6079025,"Research","LINE",199,190,180,150
"2364","Maori Wrasse",2008,1,23,"Metro","Perth","CASUARINA",-32.1557312,115.6079025,"Research","LINE",205,200,200,200
"2365","Maori Wrasse",2008,1,23,"Metro","Perth","CASUARINA",-32.1557312,115.6079025,"Research","LINE",213,210,200,200
"2366","Maori Wrasse",2008,1,23,"Metro","Perth","CASUARINA",-32.1557312,115.6079025,"Research","LINE",226,220,220,200
"2367","Maori Wrasse",2008,2,14,"Metro","Perth","CASUARINA",-32.1557312,115.6079025,"Research","LINE",181,180,180,150
"2368","Maori Wrasse",2008,2,14,"Metro","Perth","CASUARINA",-32.1557312,115.6079025,"Research","LINE",242,240,240,200
"2369","Maori Wrasse",2008,2,14,"Metro","Perth","CASUARINA",-32.1557312,115.6079025,"Research","LINE",273,270,260,250
"2370","King Wrasse",2006,3,27,"Metro","Perth","nessie",NA,NA,"Research","LINE",329,320,320,300
"2371","King Wrasse",2006,1,24,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",223,220,220,200
"2372","King Wrasse",2005,2,21,"Metro","Perth","nthmo",NA,NA,"Research","LINE",320,320,320,300
"2373","King Wrasse",2007,2,27,"Metro","Perth","Murray reefs",NA,NA,"Research","LINE",293,290,280,250
"2374","King Wrasse",2007,2,27,"Metro","Perth","Murray reefs",NA,NA,"Research","LINE",285,280,280,250
"2375","King Wrasse",2007,2,27,"Metro","Perth","Murray reefs",NA,NA,"Research","LINE",313,310,300,300
"2376","King Wrasse",2007,2,27,"Metro","Perth","Murray reefs",NA,NA,"Research","LINE",309,300,300,300
"2377","King Wrasse",2006,4,24,"Metro","Perth","STRAGGLERS",-32.0593413,115.6348038,"Research","LINE",277,270,260,250
"2378","King Wrasse",2006,4,24,"Metro","Perth","STRAGGLERS",-32.0593413,115.6348038,"Research","LINE",286,280,280,250
"2379","King Wrasse",2006,4,24,"Metro","Perth","STRAGGLERS",-32.0593413,115.6348038,"Research","LINE",293,290,280,250
"2380","King Wrasse",2006,4,24,"Metro","Perth","STRAGGLERS",-32.0593413,115.6348038,"Research","LINE",293,290,280,250
"2381","King Wrasse",2006,8,17,"Metro","Perth","Stragg inside 5m",NA,NA,"Research","LINE",269,260,260,250
"2382","King Wrasse",2005,11,11,"Metro","Perth","SE Rott",NA,NA,"Research","LINE",285,280,280,250
"2383","King Wrasse",2006,1,24,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",313,310,300,300
"2384","King Wrasse",2006,2,14,"Metro","Perth","nmo2",NA,NA,"Research","LINE",321,320,320,300
"2385","King Wrasse",2007,2,27,"Metro","Perth","Murray reefs",NA,NA,"Research","LINE",345,340,340,300
"2386","King Wrasse",2007,3,13,"Metro","Perth","#591",NA,NA,"Research","LINE",287,280,280,250
"2387","King Wrasse",2006,4,24,"Metro","Perth","STRAGGLERS",-32.0593413,115.6348038,"Research","LINE",290,290,280,250
"2388","King Wrasse",2006,4,24,"Metro","Perth","STRAGGLERS",-32.0593413,115.6348038,"Research","LINE",294,290,280,250
"2389","King Wrasse",2006,7,13,"Metro","Perth","Stragg NE 10m",NA,NA,"Research","LINE",275,270,260,250
"2390","King Wrasse",2006,7,19,"Metro","Perth","#417 13.6m",NA,NA,"Research","LINE",315,310,300,300
"2391","King Wrasse",2006,8,25,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",354,350,340,350
"2392","King Wrasse",2006,10,22,"Metro","Perth","STRAGGLERS",-32.0593413,115.6348038,"Research","LINE",281,280,280,250
"2393","King Wrasse",2004,10,27,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",331,330,320,300
"2394","King Wrasse",2004,10,28,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",304,300,300,300
"2395","King Wrasse",2005,11,11,"Metro","Perth","SE Rott",NA,NA,"Research","LINE",284,280,280,250
"2396","King Wrasse",2005,11,11,"Metro","Perth","SE Rott",NA,NA,"Research","LINE",345,340,340,300
"2397","King Wrasse",2005,12,2,"Metro","Perth","SE Rott",NA,NA,"Research","LINE",308,300,300,300
"2398","King Wrasse",2004,12,16,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",268,260,260,250
"2399","King Wrasse",2004,12,16,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",296,290,280,250
"2400","King Wrasse",2004,12,17,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",286,280,280,250
"2401","King Wrasse",2004,12,17,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",288,280,280,250
"2402","King Wrasse",2005,1,24,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",295,290,280,250
"2403","King Wrasse",2005,1,24,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",320,320,320,300
"2404","King Wrasse",2006,1,24,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",309,300,300,300
"2405","King Wrasse",2005,2,13,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",298,290,280,250
"2406","King Wrasse",2005,2,13,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",329,320,320,300
"2407","King Wrasse",2005,3,7,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",283,280,280,250
"2408","King Wrasse",2005,3,7,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",290,290,280,250
"2409","King Wrasse",2005,3,7,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",292,290,280,250
"2410","King Wrasse",2005,3,17,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",303,300,300,300
"2411","King Wrasse",2005,4,14,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",309,300,300,300
"2412","King Wrasse",2006,5,16,"Metro","Perth","STRAGGLERS",-32.0593413,115.6348038,"Research","LINE",347,340,340,300
"2413","King Wrasse",2006,5,16,"Metro","Perth","STRAGGLERS",-32.0593413,115.6348038,"Research","LINE",322,320,320,300
"2414","King Wrasse",2005,5,24,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",340,340,340,300
"2415","King Wrasse",2005,6,20,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",330,330,320,300
"2416","King Wrasse",2006,7,13,"Metro","Perth","Stragg NE 10m",NA,NA,"Research","LINE",312,310,300,300
"2417","King Wrasse",2005,7,25,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",307,300,300,300
"2418","King Wrasse",2006,8,25,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",290,290,280,250
"2419","King Wrasse",2006,8,28,"Metro","Perth","STRAGGLERS",-32.0593413,115.6348038,"Research","LINE",312,310,300,300
"2420","King Wrasse",2006,8,28,"Metro","Perth","STRAGGLERS",-32.0593413,115.6348038,"Research","LINE",309,300,300,300
"2421","King Wrasse",2006,8,28,"Metro","Perth","STRAGGLERS",-32.0593413,115.6348038,"Research","LINE",316,310,300,300
"2422","King Wrasse",2006,8,28,"Metro","Perth","STRAGGLERS",-32.0593413,115.6348038,"Research","LINE",307,300,300,300
"2423","King Wrasse",2005,9,1,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",328,320,320,300
"2424","King Wrasse",2005,9,1,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",335,330,320,300
"2425","King Wrasse",2005,9,1,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",315,310,300,300
"2426","King Wrasse",2006,9,15,"Metro","Perth","STRAGGLERS",-32.0593413,115.6348038,"Research","LINE",300,300,300,300
"2427","King Wrasse",2006,9,15,"Metro","Perth","STRAGGLERS",-32.0593413,115.6348038,"Research","LINE",315,310,300,300
"2428","King Wrasse",2004,10,27,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",338,330,320,300
"2429","King Wrasse",2004,10,28,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",292,290,280,250
"2430","King Wrasse",2005,11,11,"Metro","Perth","SE Rott",NA,NA,"Research","LINE",310,310,300,300
"2431","King Wrasse",2005,11,11,"Metro","Perth","SE Rott",NA,NA,"Research","LINE",331,330,320,300
"2432","King Wrasse",2004,11,24,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",285,280,280,250
"2433","King Wrasse",2004,11,24,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",325,320,320,300
"2434","King Wrasse",2004,11,24,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",335,330,320,300
"2435","King Wrasse",2005,12,2,"Metro","Perth","SE Rott",NA,NA,"Research","LINE",334,330,320,300
"2436","King Wrasse",2005,12,2,"Metro","Perth","SE Rott",NA,NA,"Research","LINE",365,360,360,350
"2437","King Wrasse",2004,12,16,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",341,340,340,300
"2438","King Wrasse",2004,12,16,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",362,360,360,350
"2439","King Wrasse",2004,12,16,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",301,300,300,300
"2440","King Wrasse",2004,12,16,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",330,330,320,300
"2441","King Wrasse",2004,12,16,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",352,350,340,350
"2442","King Wrasse",2005,1,24,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",314,310,300,300
"2443","King Wrasse",2007,1,25,"Metro","Perth","STRAGGLERS",-32.0593413,115.6348038,"Research","LINE",350,350,340,350
"2444","King Wrasse",2005,2,13,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",397,390,380,350
"2445","King Wrasse",2005,2,13,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",284,280,280,250
"2446","King Wrasse",2005,2,13,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",338,330,320,300
"2447","King Wrasse",2005,3,7,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",354,350,340,350
"2448","King Wrasse",2005,3,7,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",363,360,360,350
"2449","King Wrasse",2005,3,7,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",327,320,320,300
"2450","King Wrasse",2005,4,5,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",360,360,360,350
"2451","King Wrasse",2005,4,5,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",356,350,340,350
"2452","King Wrasse",2005,4,5,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",358,350,340,350
"2453","King Wrasse",2005,4,14,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",359,350,340,350
"2454","King Wrasse",2006,4,24,"Metro","Perth","STRAGGLERS",-32.0593413,115.6348038,"Research","LINE",316,310,300,300
"2455","King Wrasse",2006,4,24,"Metro","Perth","STRAGGLERS",-32.0593413,115.6348038,"Research","LINE",344,340,340,300
"2456","King Wrasse",2005,5,24,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",324,320,320,300
"2457","King Wrasse",2005,6,21,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",341,340,340,300
"2458","King Wrasse",2005,6,21,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",338,330,320,300
"2459","King Wrasse",2006,7,13,"Metro","Perth","Stragg NE 10m",NA,NA,"Research","LINE",365,360,360,350
"2460","King Wrasse",2006,7,19,"Metro","Perth","#417 13.6m",NA,NA,"Research","LINE",362,360,360,350
"2461","King Wrasse",2006,7,19,"Metro","Perth","#417 13.6m",NA,NA,"Research","LINE",326,320,320,300
"2462","King Wrasse",2005,7,25,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",362,360,360,350
"2463","King Wrasse",2006,8,17,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",350,350,340,350
"2464","King Wrasse",2006,8,25,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",330,330,320,300
"2465","King Wrasse",2006,8,28,"Metro","Perth","STRAGGLERS",-32.0593413,115.6348038,"Research","LINE",350,350,340,350
"2466","King Wrasse",2006,8,28,"Metro","Perth","STRAGGLERS",-32.0593413,115.6348038,"Research","LINE",378,370,360,350
"2467","King Wrasse",2006,8,28,"Metro","Perth","STRAGGLERS",-32.0593413,115.6348038,"Research","LINE",350,350,340,350
"2468","King Wrasse",2005,9,1,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",330,330,320,300
"2469","King Wrasse",2006,9,15,"Metro","Perth","STRAGGLERS",-32.0593413,115.6348038,"Research","LINE",372,370,360,350
"2470","King Wrasse",2006,9,15,"Metro","Perth","STRAGGLERS",-32.0593413,115.6348038,"Research","LINE",303,300,300,300
"2471","King Wrasse",2004,10,28,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",314,310,300,300
"2472","King Wrasse",2005,11,11,"Metro","Perth","SE Rott",NA,NA,"Research","LINE",385,380,380,350
"2473","King Wrasse",2004,11,24,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",324,320,320,300
"2474","King Wrasse",2004,12,16,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",368,360,360,350
"2475","King Wrasse",2004,12,17,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",340,340,340,300
"2476","King Wrasse",2006,1,17,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",369,360,360,350
"2477","King Wrasse",2005,1,24,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",332,330,320,300
"2478","King Wrasse",2007,1,25,"Metro","Perth","STRAGGLERS",-32.0593413,115.6348038,"Research","LINE",386,380,380,350
"2479","King Wrasse",2005,2,13,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",358,350,340,350
"2480","King Wrasse",2005,3,7,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",353,350,340,350
"2481","King Wrasse",2005,3,7,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",352,350,340,350
"2482","King Wrasse",2005,3,17,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",362,360,360,350
"2483","King Wrasse",2005,4,5,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",365,360,360,350
"2484","King Wrasse",2006,4,24,"Metro","Perth","STRAGGLERS",-32.0593413,115.6348038,"Research","LINE",365,360,360,350
"2485","King Wrasse",2006,5,16,"Metro","Perth","STRAGGLERS",-32.0593413,115.6348038,"Research","LINE",321,320,320,300
"2486","King Wrasse",2005,7,11,"Metro","Perth","Rott s se",NA,NA,"Research","LINE",320,320,320,300
"2487","King Wrasse",2005,7,25,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",350,350,340,350
"2488","King Wrasse",2005,7,25,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",368,360,360,350
"2489","King Wrasse",2006,9,15,"Metro","Perth","STRAGGLERS",-32.0593413,115.6348038,"Research","LINE",350,350,340,350
"2490","King Wrasse",2006,9,15,"Metro","Perth","STRAGGLERS",-32.0593413,115.6348038,"Research","LINE",333,330,320,300
"2491","King Wrasse",2004,11,24,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",352,350,340,350
"2492","King Wrasse",2005,1,24,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",326,320,320,300
"2493","King Wrasse",2005,3,7,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",364,360,360,350
"2494","King Wrasse",2005,3,17,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",352,350,340,350
"2495","King Wrasse",2005,4,14,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",364,360,360,350
"2496","King Wrasse",2005,4,14,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",355,350,340,350
"2497","King Wrasse",2005,3,7,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",364,360,360,350
"2498","King Wrasse",2005,3,17,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",362,360,360,350
"2499","King Wrasse",2006,8,28,"Metro","Perth","STRAGGLERS",-32.0593413,115.6348038,"Research","LINE",370,370,360,350
"2500","King Wrasse",2004,11,24,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",316,310,300,300
"2501","King Wrasse",2006,1,17,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",344,340,340,300
"2502","King Wrasse",2007,6,1,"Metro","Perth","STRAGGLERS",-32.0593413,115.6348038,"Research","LINE",318,310,300,300
"2503","King Wrasse",2007,6,1,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",341,340,340,300
"2504","King Wrasse",2007,5,31,"Metro","Perth","STRAGGLERS",-32.0593413,115.6348038,"Research","LINE",367,360,360,350
"2505","King Wrasse",2007,5,31,"Metro","Perth","STRAGGLERS",-32.0593413,115.6348038,"Research","LINE",321,320,320,300
"2506","King Wrasse",2007,6,1,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",291,290,280,250
"2507","King Wrasse",2007,6,1,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",358,350,340,350
"2508","King Wrasse",2006,7,2,"Jurien","Green Head","JC6",-30.13401667,114.9489167,"Research","LINE",257,250,240,250
"2509","King Wrasse",2005,8,8,"Jurien","Jurien","BOSC",NA,NA,"Research","LINE",262,260,260,250
"2510","King Wrasse",2005,9,16,"Jurien","Jurien","NHSC",NA,NA,"Research","LINE",285,280,280,250
"2511","King Wrasse",2006,9,20,"Jurien","Green Head","120m w JC1 5m",NA,NA,"Research","LINE",211,210,200,200
"2512","King Wrasse",2005,10,26,"Jurien","Jurien","boli",NA,NA,"Research","LINE",259,250,240,250
"2513","King Wrasse",2005,10,26,"Jurien","Jurien","boli",NA,NA,"Research","LINE",280,280,280,250
"2514","King Wrasse",2005,11,1,"Jurien","Jurien","JC10",-30.29761667,115.0290333,"Research","LINE",300,300,300,300
"2515","King Wrasse",2005,11,1,"Jurien","Jurien","boli",NA,NA,"Research","LINE",256,250,240,250
"2516","King Wrasse",2005,11,1,"Jurien","Jurien","boli",NA,NA,"Research","LINE",254,250,240,250
"2517","King Wrasse",2005,11,19,"Jurien","Green Head","dry lumps",NA,NA,"Research","LINE",259,250,240,250
"2518","King Wrasse",2006,12,8,"Jurien","Green Head","JC33",-30.14311667,114.9733167,"Research","LINE",249,240,240,200
"2519","King Wrasse",2006,12,11,"Jurien","Green Head","JC28",-30.13451667,114.9677167,"Research","LINE",257,250,240,250
"2520","King Wrasse",2006,1,15,"Jurien","Jurien","JC17",-30.4214,115.0019333,"Research","LINE",293,290,280,250
"2521","King Wrasse",2005,1,28,"Jurien","Jurien","boli",NA,NA,"Research","LINE",277,270,260,250
"2522","King Wrasse",2005,1,29,"Jurien","Jurien","pump",NA,NA,"Research","LINE",251,250,240,250
"2523","King Wrasse",2005,2,2,"Jurien","Green Head","fis1",NA,NA,"Research","LINE",245,240,240,200
"2524","King Wrasse",2005,2,2,"Jurien","Green Head","fis1",NA,NA,"Research","LINE",246,240,240,200
"2525","King Wrasse",2005,2,2,"Jurien","Green Head","fis1",NA,NA,"Research","LINE",231,230,220,200
"2526","King Wrasse",2005,2,2,"Jurien","Green Head","fis1",NA,NA,"Research","LINE",239,230,220,200
"2527","King Wrasse",2005,2,2,"Jurien","Green Head","fis1",NA,NA,"Research","LINE",254,250,240,250
"2528","King Wrasse",2006,3,7,"Jurien","Jurien","JBOP",NA,NA,"Research","LINE",264,260,260,250
"2529","King Wrasse",2006,4,30,"Jurien","Green Head","JC3",-30.12038333,114.95365,"Research","LINE",276,270,260,250
"2530","King Wrasse",2006,5,1,"Jurien","Green Head","JC33",-30.14311667,114.9733167,"Research","LINE",260,260,260,250
"2531","King Wrasse",2006,5,2,"Jurien","Green Head","JC2",-30.10328333,114.96515,"Research","LINE",267,260,260,250
"2532","King Wrasse",2005,5,6,"Jurien","Green Head","#175",NA,NA,"Research","LINE",241,240,240,200
"2533","King Wrasse",2005,5,6,"Jurien","Green Head","#175",NA,NA,"Research","LINE",248,240,240,200
"2534","King Wrasse",2006,5,11,"Jurien","Green Head","JC33",-30.14311667,114.9733167,"Research","LINE",252,250,240,250
"2535","King Wrasse",2006,5,11,"Jurien","Green Head","JC33",-30.14311667,114.9733167,"Research","LINE",273,270,260,250
"2536","King Wrasse",2006,5,12,"Jurien","Green Head","JC9",-30.15686667,114.9955,"Research","LINE",249,240,240,200
"2537","King Wrasse",2007,5,14,"Jurien","Green Head","JC32",-30.07616667,114.9593667,"Research","LINE",254,250,240,250
"2538","King Wrasse",2006,6,4,"Jurien","Green Head","GHSZ",NA,NA,"Research","LINE",269,260,260,250
"2539","King Wrasse",2006,6,4,"Jurien","Green Head","GHSZ",NA,NA,"Research","LINE",269,260,260,250
"2540","King Wrasse",2006,6,4,"Jurien","Green Head","GHSZ",NA,NA,"Research","LINE",295,290,280,250
"2541","King Wrasse",2006,6,7,"Jurien","Jurien","fav isld",NA,NA,"Research","LINE",283,280,280,250
"2542","King Wrasse",2006,6,30,"Jurien","Jurien","S foul pass 5m",NA,NA,"Research","LINE",281,280,280,250
"2543","King Wrasse",2006,6,30,"Jurien","Jurien","SE essex",NA,NA,"Research","LINE",282,280,280,250
"2544","King Wrasse",2006,6,30,"Jurien","Jurien","SE essex",NA,NA,"Research","LINE",282,280,280,250
"2545","King Wrasse",2006,6,30,"Jurien","Jurien","SE essex",NA,NA,"Research","LINE",274,270,260,250
"2546","King Wrasse",2006,7,2,"Jurien","Green Head","JC6",-30.13401667,114.9489167,"Research","LINE",301,300,300,300
"2547","King Wrasse",2005,7,26,"Jurien","Jurien","EB5",-30.32908333,114.9877167,"Research","LINE",256,250,240,250
"2548","King Wrasse",2005,7,26,"Jurien","Jurien","EB5",-30.32908333,114.9877167,"Research","LINE",250,250,240,250
"2549","King Wrasse",2005,7,28,"Jurien","Jurien","favi",NA,NA,"Research","LINE",284,280,280,250
"2550","King Wrasse",2005,7,31,"Jurien","Jurien","JV155",NA,NA,"Research","LINE",276,270,260,250
"2551","King Wrasse",2005,8,1,"Jurien","Jurien","JV155",NA,NA,"Research","LINE",257,250,240,250
"2552","King Wrasse",2005,8,1,"Jurien","Jurien","JV155",NA,NA,"Research","LINE",279,270,260,250
"2553","King Wrasse",2005,8,1,"Jurien","Jurien","JV155",NA,NA,"Research","LINE",274,270,260,250
"2554","King Wrasse",2005,8,11,"Jurien","Green Head","8m reef",-30.15161667,114.9473333,"Research","LINE",276,270,260,250
"2555","King Wrasse",2005,8,11,"Jurien","Green Head","8m reef",-30.15161667,114.9473333,"Research","LINE",281,280,280,250
"2556","King Wrasse",2005,8,22,"Jurien","Jurien","eb5i",NA,NA,"Research","LINE",245,240,240,200
"2557","King Wrasse",2005,8,22,"Jurien","Jurien","eb5i",NA,NA,"Research","LINE",260,260,260,250
"2558","King Wrasse",2005,8,22,"Jurien","Jurien","eb5i",NA,NA,"Research","LINE",274,270,260,250
"2559","King Wrasse",2005,9,16,"Jurien","Jurien","NHSC",NA,NA,"Research","LINE",261,260,260,250
"2560","King Wrasse",2006,9,19,"Jurien","Jurien","NE  JC14",NA,NA,"Research","LINE",274,270,260,250
"2561","King Wrasse",2005,11,2,"Jurien","Jurien","JC22",-30.44596667,114.9907333,"Research","LINE",258,250,240,250
"2562","King Wrasse",2006,11,2,"Jurien","Jurien","JC13",-30.32908333,114.9877167,"Research","LINE",249,240,240,200
"2563","King Wrasse",2006,11,2,"Jurien","Jurien","JC13",-30.32908333,114.9877167,"Research","LINE",262,260,260,250
"2564","King Wrasse",2005,11,15,"Jurien","Jurien","JC24",-30.41511667,114.9831,"Research","LINE",288,280,280,250
"2565","King Wrasse",2005,11,22,"Jurien","Green Head","JC5",-30.13035,114.9684667,"Research","LINE",272,270,260,250
"2566","King Wrasse",2005,11,22,"Jurien","Green Head","JC5",-30.13035,114.9684667,"Research","LINE",291,290,280,250
"2567","King Wrasse",2005,11,25,"Jurien","Green Head","FI11M",-30.12615,114.9370167,"Research","LINE",236,230,220,200
"2568","King Wrasse",2005,12,7,"Jurien","Jurien","booker sanct",NA,NA,"Research","LINE",293,290,280,250
"2569","King Wrasse",2005,12,7,"Jurien","Jurien","booker sanct",NA,NA,"Research","LINE",283,280,280,250
"2570","King Wrasse",2005,12,7,"Jurien","Jurien","booker sanct",NA,NA,"Research","LINE",282,280,280,250
"2571","King Wrasse",2006,12,8,"Jurien","Green Head","JC33",-30.14311667,114.9733167,"Research","LINE",293,290,280,250
"2572","King Wrasse",2005,12,9,"Jurien","Green Head","JC35",-30.17226667,114.9455333,"Research","LINE",277,270,260,250
"2573","King Wrasse",2006,1,13,"Jurien","Jurien","JC21",-30.29423333,114.96625,"Research","LINE",291,290,280,250
