"","Species","Year","Month","Day","Region","Location","Block","Lat","Lon","Sector","CaptureMeth","TL","TL10","TL20","TL50"
"2481","Redthroat Emperor",2014,3,5,"Mid","Abrolhos Southern Group","98AU",-28.875,113.875,"Recreational","LINE",308,300,300,300
"2482","Redthroat Emperor",2014,3,5,"Mid","Abrolhos Southern Group","98AU",-28.875,113.875,"Recreational","LINE",347,340,340,300
"2483","Redthroat Emperor",2014,3,5,"Mid","Abrolhos Southern Group","98AU",-28.875,113.875,"Recreational","LINE",341,340,340,300
"2484","Redthroat Emperor",2014,3,5,"Mid","Abrolhos Southern Group","98AU",-28.875,113.875,"Recreational","LINE",382,380,380,350
"2485","Redthroat Emperor",2014,3,5,"Mid","Abrolhos Southern Group","98AU",-28.875,113.875,"Recreational","LINE",332,330,320,300
"2486","Redthroat Emperor",2014,3,5,"Mid","Abrolhos Southern Group","98AU",-28.875,113.875,"Recreational","LINE",368,360,360,350
"2487","Redthroat Emperor",2014,3,5,"Mid","Abrolhos Southern Group","98AU",-28.875,113.875,"Recreational","LINE",389,380,380,350
"2488","Redthroat Emperor",2014,3,5,"Mid","Abrolhos Southern Group","98AU",-28.875,113.875,"Recreational","LINE",360,360,360,350
"2489","Redthroat Emperor",2014,3,5,"Mid","Abrolhos Southern Group","98AU",-28.875,113.875,"Recreational","LINE",358,350,340,350
"2490","Redthroat Emperor",2014,3,10,"Mid","Geraldton","96AZ",-29.04166698,114.2916679,"Recreational","LINE",434,430,420,400
"2491","Redthroat Emperor",2014,3,10,"Mid","Geraldton","96AZ",-29.04166698,114.2916679,"Recreational","LINE",443,440,440,400
"2492","Redthroat Emperor",2014,3,14,"Mid","Geraldton","99AZ",-28.79166698,114.2916679,"Recreational","LINE",515,510,500,500
"2493","Redthroat Emperor",2014,3,14,"Mid","Geraldton","99AZ",-28.79166698,114.2916679,"Recreational","LINE",346,340,340,300
"2494","Redthroat Emperor",2014,3,22,"Mid","Geraldton","95AZ",-29.125,114.2916679,"Recreational","LINE",401,400,400,400
"2495","Redthroat Emperor",2014,3,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",329,320,320,300
"2496","Redthroat Emperor",2014,3,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",341,340,340,300
"2497","Redthroat Emperor",2014,3,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",300,300,300,300
"2498","Redthroat Emperor",2014,3,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",340,340,340,300
"2499","Redthroat Emperor",2014,3,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",327,320,320,300
"2500","Redthroat Emperor",2014,3,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",372,370,360,350
"2501","Redthroat Emperor",2014,3,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",328,320,320,300
"2502","Redthroat Emperor",2014,3,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",340,340,340,300
"2503","Redthroat Emperor",2014,3,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",333,330,320,300
"2504","Redthroat Emperor",2014,3,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",326,320,320,300
"2505","Redthroat Emperor",2014,3,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",328,320,320,300
"2506","Redthroat Emperor",2014,3,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",306,300,300,300
"2507","Redthroat Emperor",2014,3,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",314,310,300,300
"2508","Redthroat Emperor",2014,3,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",320,320,320,300
"2509","Redthroat Emperor",2014,3,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",323,320,320,300
"2510","Redthroat Emperor",2014,3,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",358,350,340,350
"2511","Redthroat Emperor",2014,3,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",380,380,380,350
"2512","Redthroat Emperor",2014,3,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",348,340,340,300
"2513","Redthroat Emperor",2014,3,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",340,340,340,300
"2514","Redthroat Emperor",2014,3,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",318,310,300,300
"2515","Redthroat Emperor",2014,3,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",353,350,340,350
"2516","Redthroat Emperor",2014,3,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",338,330,320,300
"2517","Redthroat Emperor",2014,3,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",320,320,320,300
"2518","Redthroat Emperor",2014,3,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",362,360,360,350
"2519","Redthroat Emperor",2014,3,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",333,330,320,300
"2520","Redthroat Emperor",2014,3,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",335,330,320,300
"2521","Redthroat Emperor",2014,3,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",321,320,320,300
"2522","Redthroat Emperor",2014,3,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",274,270,260,250
"2523","Redthroat Emperor",2014,3,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",313,310,300,300
"2524","Redthroat Emperor",2014,3,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",298,290,280,250
"2525","Redthroat Emperor",2014,3,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",336,330,320,300
"2526","Redthroat Emperor",2014,3,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",360,360,360,350
"2527","Redthroat Emperor",2014,3,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",325,320,320,300
"2528","Redthroat Emperor",2014,3,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",353,350,340,350
"2529","Redthroat Emperor",2014,3,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",323,320,320,300
"2530","Redthroat Emperor",2014,3,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",345,340,340,300
"2531","Redthroat Emperor",2014,3,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",309,300,300,300
"2532","Redthroat Emperor",2014,3,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",340,340,340,300
"2533","Redthroat Emperor",2014,3,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",318,310,300,300
"2534","Redthroat Emperor",2014,3,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",488,480,480,450
"2535","Redthroat Emperor",2014,3,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",354,350,340,350
"2536","Redthroat Emperor",2014,3,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",353,350,340,350
"2537","Redthroat Emperor",2014,3,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",333,330,320,300
"2538","Redthroat Emperor",2014,3,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",339,330,320,300
"2539","Redthroat Emperor",2014,3,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",291,290,280,250
"2540","Redthroat Emperor",2014,3,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",344,340,340,300
"2541","Redthroat Emperor",2014,3,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",363,360,360,350
"2542","Redthroat Emperor",2014,3,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",319,310,300,300
"2543","Redthroat Emperor",2014,3,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",311,310,300,300
"2544","Redthroat Emperor",2014,3,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",320,320,320,300
"2545","Redthroat Emperor",2014,3,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",330,330,320,300
"2546","Redthroat Emperor",2014,3,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",490,490,480,450
"2547","Redthroat Emperor",2014,3,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",358,350,340,350
"2548","Redthroat Emperor",2014,3,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",316,310,300,300
"2549","Redthroat Emperor",2014,3,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",313,310,300,300
"2550","Redthroat Emperor",2014,3,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",330,330,320,300
"2551","Redthroat Emperor",2014,3,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",330,330,320,300
"2552","Redthroat Emperor",2014,3,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",337,330,320,300
"2553","Redthroat Emperor",2014,3,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",332,330,320,300
"2554","Redthroat Emperor",2014,3,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",399,390,380,350
"2555","Redthroat Emperor",2014,3,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",354,350,340,350
"2556","Redthroat Emperor",2014,3,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",308,300,300,300
"2557","Redthroat Emperor",2014,3,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",308,300,300,300
"2558","Redthroat Emperor",2014,3,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",337,330,320,300
"2559","Redthroat Emperor",2014,3,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",363,360,360,350
"2560","Redthroat Emperor",2014,3,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",435,430,420,400
"2561","Redthroat Emperor",2014,3,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",340,340,340,300
"2562","Redthroat Emperor",2014,3,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",360,360,360,350
"2563","Redthroat Emperor",2014,3,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",324,320,320,300
"2564","Redthroat Emperor",2014,3,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",333,330,320,300
"2565","Redthroat Emperor",2014,3,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",407,400,400,400
"2566","Redthroat Emperor",2014,3,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",300,300,300,300
"2567","Redthroat Emperor",2014,3,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",328,320,320,300
"2568","Redthroat Emperor",2014,3,22,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",305,300,300,300
"2569","Redthroat Emperor",2014,4,1,"Mid","Jurien Bay",NA,NA,NA,"Recreational","LINE",350,350,340,350
"2570","Redthroat Emperor",2014,4,1,"Mid","Jurien Bay",NA,NA,NA,"Recreational","LINE",330,330,320,300
"2571","Redthroat Emperor",2014,4,1,"Mid","Jurien Bay",NA,NA,NA,"Recreational","LINE",352,350,340,350
"2572","Redthroat Emperor",2014,4,1,"Mid","Jurien Bay",NA,NA,NA,"Recreational","LINE",376,370,360,350
"2573","Redthroat Emperor",2014,4,1,"Mid","Jurien Bay",NA,NA,NA,"Recreational","LINE",310,310,300,300
"2574","Redthroat Emperor",2014,4,1,"Mid","Jurien Bay",NA,NA,NA,"Recreational","LINE",294,290,280,250
"2575","Redthroat Emperor",2014,4,1,"Mid","Jurien Bay",NA,NA,NA,"Recreational","LINE",296,290,280,250
"2576","Redthroat Emperor",2014,4,1,"Mid","Jurien Bay",NA,NA,NA,"Recreational","LINE",441,440,440,400
"2577","Redthroat Emperor",2014,4,1,"Mid","Jurien Bay",NA,NA,NA,"Recreational","LINE",369,360,360,350
"2578","Redthroat Emperor",2014,4,1,"Mid","Jurien Bay",NA,NA,NA,"Recreational","LINE",340,340,340,300
"2579","Redthroat Emperor",2014,4,1,"Mid","Jurien Bay",NA,NA,NA,"Recreational","LINE",304,300,300,300
"2580","Redthroat Emperor",2014,4,1,"Mid","Jurien Bay",NA,NA,NA,"Recreational","LINE",332,330,320,300
"2581","Redthroat Emperor",2014,4,1,"Mid","Jurien Bay",NA,NA,NA,"Recreational","LINE",324,320,320,300
"2582","Redthroat Emperor",2014,4,1,"Mid","Jurien Bay",NA,NA,NA,"Recreational","LINE",313,310,300,300
"2583","Redthroat Emperor",2014,4,1,"Mid","Jurien Bay",NA,NA,NA,"Recreational","LINE",318,310,300,300
"2584","Redthroat Emperor",2014,4,1,"Mid","Jurien Bay",NA,NA,NA,"Recreational","LINE",325,320,320,300
"2585","Redthroat Emperor",2014,4,1,"Mid","Jurien Bay",NA,NA,NA,"Recreational","LINE",327,320,320,300
"2586","Redthroat Emperor",2014,4,1,"Mid","Jurien Bay",NA,NA,NA,"Recreational","LINE",374,370,360,350
"2587","Redthroat Emperor",2014,4,6,"Mid","Dongara","92BF",-29.375,114.7916679,"Recreational","LINE",341,340,340,300
"2588","Redthroat Emperor",2014,4,10,"Mid","Geraldton","100BC",-28.70833302,114.5416679,"Recreational","LINE",436,430,420,400
"2589","Redthroat Emperor",2014,4,13,"Mid","Abrolhos Easter Group","100AW",-28.70833302,114.0416679,"Recreational","LINE",354,350,340,350
"2590","Redthroat Emperor",2014,4,13,"Mid","Abrolhos Easter Group","100AW",-28.70833302,114.0416679,"Recreational","LINE",368,360,360,350
"2591","Redthroat Emperor",2014,4,13,"Mid","Abrolhos Easter Group","100AW",-28.70833302,114.0416679,"Recreational","LINE",382,380,380,350
"2592","Redthroat Emperor",2014,4,13,"Mid","Abrolhos Easter Group","100AW",-28.70833302,114.0416679,"Recreational","LINE",338,330,320,300
"2593","Redthroat Emperor",2014,4,13,"Mid","Abrolhos Easter Group","100AW",-28.70833302,114.0416679,"Recreational","LINE",326,320,320,300
"2594","Redthroat Emperor",2014,5,19,"Mid","Geraldton","101BC",-28.625,114.5416679,"Recreational","LINE",330,330,320,300
"2595","Redthroat Emperor",2014,5,19,"Mid","Geraldton","101BC",-28.625,114.5416679,"Recreational","LINE",315,310,300,300
"2596","Redthroat Emperor",2014,5,17,"Mid","Geraldton","99BA",-28.79166698,114.375,"Recreational","LINE",535,530,520,500
"2597","Redthroat Emperor",2014,5,17,"Mid","Geraldton","99BA",-28.79166698,114.375,"Recreational","LINE",354,350,340,350
"2598","Redthroat Emperor",2014,5,17,"Mid","Geraldton","99BA",-28.79166698,114.375,"Recreational","LINE",531,530,520,500
"2599","Redthroat Emperor",2014,5,17,"Mid","Geraldton","99BA",-28.79166698,114.375,"Recreational","LINE",374,370,360,350
"2600","Redthroat Emperor",2014,5,26,"Mid","Abrolhos Wallabi Group",NA,NA,NA,"Commercial","LINE",472,470,460,450
"2601","Redthroat Emperor",2014,5,26,"Mid","Abrolhos Wallabi Group",NA,NA,NA,"Commercial","LINE",490,490,480,450
"2602","Redthroat Emperor",2014,5,26,"Mid","Abrolhos Wallabi Group",NA,NA,NA,"Commercial","LINE",484,480,480,450
"2603","Redthroat Emperor",2014,5,26,"Mid","Abrolhos Wallabi Group",NA,NA,NA,"Commercial","LINE",492,490,480,450
"2604","Redthroat Emperor",2014,5,26,"Mid","Abrolhos Wallabi Group",NA,NA,NA,"Commercial","LINE",496,490,480,450
"2605","Redthroat Emperor",2014,5,26,"Mid","Abrolhos Wallabi Group",NA,NA,NA,"Commercial","LINE",498,490,480,450
"2606","Redthroat Emperor",2014,5,26,"Mid","Abrolhos Wallabi Group",NA,NA,NA,"Commercial","LINE",572,570,560,550
"2607","Redthroat Emperor",2014,5,26,"Mid","Abrolhos Wallabi Group",NA,NA,NA,"Commercial","LINE",577,570,560,550
"2608","Redthroat Emperor",2014,5,26,"Mid","Abrolhos Wallabi Group",NA,NA,NA,"Commercial","LINE",537,530,520,500
"2609","Redthroat Emperor",2014,5,27,"Mid","Jurien Bay",NA,NA,NA,"Recreational","LINE",351,350,340,350
"2610","Redthroat Emperor",2014,5,31,"Mid","Dongara","94BB",-29.20833302,114.4583321,"Recreational","LINE",390,390,380,350
"2611","Redthroat Emperor",2014,6,1,"Mid","Dongara","94BC",-29.20833302,114.5416679,"Recreational","LINE",573,570,560,550
"2612","Redthroat Emperor",2014,6,1,"Mid","Geraldton","96AZ",-29.04166698,114.2916679,"Recreational","LINE",509,500,500,500
"2613","Redthroat Emperor",2014,6,1,"Mid","Geraldton","96AZ",-29.04166698,114.2916679,"Recreational","LINE",525,520,520,500
"2614","Redthroat Emperor",2014,6,1,"Mid","Geraldton","96AZ",-29.04166698,114.2916679,"Recreational","LINE",521,520,520,500
"2615","Redthroat Emperor",2014,6,1,"Mid","Geraldton","96AZ",-29.04166698,114.2916679,"Recreational","LINE",505,500,500,500
"2616","Redthroat Emperor",2014,7,13,"Mid","Geraldton",NA,NA,NA,"Recreational","LINE",567,560,560,550
"2617","Redthroat Emperor",2014,7,29,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",426,420,420,400
"2618","Redthroat Emperor",2014,7,29,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",397,390,380,350
"2619","Redthroat Emperor",2014,7,29,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",430,430,420,400
"2620","Redthroat Emperor",2014,7,29,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",462,460,460,450
"2621","Redthroat Emperor",2014,7,29,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",396,390,380,350
"2622","Redthroat Emperor",2014,7,29,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",470,470,460,450
"2623","Redthroat Emperor",2014,7,29,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",444,440,440,400
"2624","Redthroat Emperor",2014,7,29,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",376,370,360,350
"2625","Redthroat Emperor",2014,7,29,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",458,450,440,450
"2626","Redthroat Emperor",2014,7,29,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",446,440,440,400
"2627","Redthroat Emperor",2014,7,29,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",363,360,360,350
"2628","Redthroat Emperor",2014,9,1,"Mid","Geraldton",NA,NA,NA,"Recreational","LINE",611,610,600,600
"2629","Redthroat Emperor",2014,9,1,"Mid","Geraldton",NA,NA,NA,"Recreational","LINE",514,510,500,500
"2630","Redthroat Emperor",2014,9,1,"Mid","Geraldton",NA,NA,NA,"Recreational","LINE",557,550,540,550
"2631","Redthroat Emperor",2014,9,29,"Mid","Geraldton",NA,NA,NA,"Recreational","LINE",370,370,360,350
"2632","Redthroat Emperor",2014,12,27,"Mid","Port Gregory","104AX",-28.375,114.125,"Recreational","LINE",307,300,300,300
"2633","Redthroat Emperor",2014,12,27,"Mid","Port Gregory","104AX",-28.375,114.125,"Recreational","LINE",323,320,320,300
"2634","Redthroat Emperor",2015,1,1,"Mid","Geraldton",NA,NA,NA,"Recreational","LINE",353,350,340,350
"2635","Redthroat Emperor",2015,1,1,"Mid","Geraldton",NA,NA,NA,"Recreational","LINE",318,310,300,300
"2636","Redthroat Emperor",2015,1,1,"Mid","Geraldton",NA,NA,NA,"Recreational","LINE",330,330,320,300
"2637","Redthroat Emperor",2015,1,1,"Mid","Geraldton",NA,NA,NA,"Recreational","LINE",370,370,360,350
"2638","Redthroat Emperor",2015,1,18,"Mid","Geraldton",NA,NA,NA,"Recreational","LINE",327,320,320,300
"2639","Redthroat Emperor",2015,1,18,"Mid","Geraldton",NA,NA,NA,"Recreational","LINE",320,320,320,300
"2640","Redthroat Emperor",2015,1,18,"Mid","Geraldton",NA,NA,NA,"Recreational","LINE",324,320,320,300
"2641","Redthroat Emperor",2015,1,18,"Mid","Geraldton",NA,NA,NA,"Recreational","LINE",321,320,320,300
"2642","Redthroat Emperor",2015,2,8,"Mid","Geraldton",NA,NA,NA,"Recreational","LINE",451,450,440,450
"2643","Redthroat Emperor",2015,3,29,"Mid","Geraldton",NA,NA,NA,"Commercial","LINE",325,320,320,300
"2644","Redthroat Emperor",2015,4,4,"Mid","Dongara","91BD",-29.45833302,114.625,"Recreational","LINE",360,360,360,350
"2645","Redthroat Emperor",2015,4,4,"Mid","Dongara","93BD",-29.29166698,114.625,"Recreational","LINE",407,400,400,400
"2646","Redthroat Emperor",2015,4,4,"Mid","Dongara",NA,NA,NA,"Recreational","LINE",411,410,400,400
"2647","Redthroat Emperor",2015,4,12,"Mid","Geraldton","99AZ",-28.79166698,114.2916679,"Recreational","LINE",418,410,400,400
"2648","Redthroat Emperor",2015,4,12,"Mid","Geraldton","99AZ",-28.79166698,114.2916679,"Recreational","LINE",392,390,380,350
"2649","Redthroat Emperor",2015,4,12,"Mid","Geraldton","99AZ",-28.79166698,114.2916679,"Recreational","LINE",430,430,420,400
"2650","Redthroat Emperor",2015,4,21,"Mid","Geraldton","98AZ",-28.875,114.2916679,"Recreational","LINE",389,380,380,350
"2651","Redthroat Emperor",2015,4,27,"Mid","Geraldton","97BA",-28.95833302,114.375,"Recreational","LINE",400,400,400,400
"2652","Redthroat Emperor",2015,4,27,"Mid","Geraldton","97BA",-28.95833302,114.375,"Recreational","LINE",369,360,360,350
"2653","Redthroat Emperor",2015,4,27,"Mid","Geraldton","97BA",-28.95833302,114.375,"Recreational","LINE",417,410,400,400
"2654","Redthroat Emperor",2015,5,11,"Mid","Geraldton","97BA",-28.95833302,114.375,"Recreational","LINE",482,480,480,450
"2655","Redthroat Emperor",2015,5,18,"Mid","Abrolhos North Island",NA,NA,NA,"Commercial","LINE",358,350,340,350
"2656","Redthroat Emperor",2015,5,18,"Mid","Abrolhos North Island",NA,NA,NA,"Commercial","LINE",431,430,420,400
"2657","Redthroat Emperor",2015,5,18,"Mid","Abrolhos North Island",NA,NA,NA,"Commercial","LINE",384,380,380,350
"2658","Redthroat Emperor",2015,5,18,"Mid","Abrolhos North Island",NA,NA,NA,"Commercial","LINE",354,350,340,350
"2659","Redthroat Emperor",2015,5,18,"Mid","Abrolhos North Island",NA,NA,NA,"Commercial","LINE",363,360,360,350
"2660","Redthroat Emperor",2015,5,18,"Mid","Abrolhos North Island",NA,NA,NA,"Commercial","LINE",390,390,380,350
"2661","Redthroat Emperor",2015,5,18,"Mid","Abrolhos North Island",NA,NA,NA,"Commercial","LINE",342,340,340,300
"2662","Redthroat Emperor",2015,5,18,"Mid","Abrolhos North Island",NA,NA,NA,"Commercial","LINE",356,350,340,350
"2663","Redthroat Emperor",2015,5,18,"Mid","Abrolhos North Island",NA,NA,NA,"Commercial","LINE",372,370,360,350
"2664","Redthroat Emperor",2015,5,18,"Mid","Abrolhos North Island",NA,NA,NA,"Commercial","LINE",366,360,360,350
"2665","Redthroat Emperor",2015,5,18,"Mid","Abrolhos North Island",NA,NA,NA,"Commercial","LINE",388,380,380,350
"2666","Redthroat Emperor",2015,5,18,"Mid","Abrolhos North Island",NA,NA,NA,"Commercial","LINE",403,400,400,400
"2667","Redthroat Emperor",2015,5,18,"Mid","Abrolhos North Island",NA,NA,NA,"Commercial","LINE",308,300,300,300
"2668","Redthroat Emperor",2015,5,18,"Mid","Abrolhos North Island",NA,NA,NA,"Commercial","LINE",326,320,320,300
"2669","Redthroat Emperor",2015,5,18,"Mid","Abrolhos North Island",NA,NA,NA,"Commercial","LINE",380,380,380,350
"2670","Redthroat Emperor",2015,5,18,"Mid","Abrolhos North Island",NA,NA,NA,"Commercial","LINE",354,350,340,350
"2671","Redthroat Emperor",2015,5,18,"Mid","Abrolhos North Island",NA,NA,NA,"Commercial","LINE",429,420,420,400
"2672","Redthroat Emperor",2015,5,18,"Mid","Abrolhos North Island",NA,NA,NA,"Commercial","LINE",358,350,340,350
"2673","Redthroat Emperor",2015,5,18,"Mid","Abrolhos North Island",NA,NA,NA,"Commercial","LINE",374,370,360,350
"2674","Redthroat Emperor",2015,5,18,"Mid","Abrolhos North Island",NA,NA,NA,"Commercial","LINE",369,360,360,350
"2675","Redthroat Emperor",2015,5,18,"Mid","Abrolhos North Island",NA,NA,NA,"Commercial","LINE",369,360,360,350
"2676","Redthroat Emperor",2015,5,18,"Mid","Abrolhos North Island",NA,NA,NA,"Commercial","LINE",403,400,400,400
"2677","Redthroat Emperor",2015,5,18,"Mid","Abrolhos North Island",NA,NA,NA,"Commercial","LINE",332,330,320,300
"2678","Redthroat Emperor",2015,5,18,"Mid","Abrolhos North Island",NA,NA,NA,"Commercial","LINE",417,410,400,400
"2679","Redthroat Emperor",2015,5,18,"Mid","Abrolhos North Island",NA,NA,NA,"Commercial","LINE",370,370,360,350
"2680","Redthroat Emperor",2015,5,18,"Mid","Abrolhos North Island",NA,NA,NA,"Commercial","LINE",405,400,400,400
"2681","Redthroat Emperor",2015,5,18,"Mid","Abrolhos North Island",NA,NA,NA,"Commercial","LINE",362,360,360,350
"2682","Redthroat Emperor",2015,5,18,"Mid","Abrolhos North Island",NA,NA,NA,"Commercial","LINE",335,330,320,300
"2683","Redthroat Emperor",2015,5,18,"Mid","Abrolhos North Island",NA,NA,NA,"Commercial","LINE",396,390,380,350
"2684","Redthroat Emperor",2015,5,18,"Mid","Abrolhos North Island",NA,NA,NA,"Commercial","LINE",330,330,320,300
"2685","Redthroat Emperor",2015,5,18,"Mid","Abrolhos North Island",NA,NA,NA,"Commercial","LINE",387,380,380,350
"2686","Redthroat Emperor",2015,5,18,"Mid","Abrolhos North Island",NA,NA,NA,"Commercial","LINE",376,370,360,350
"2687","Redthroat Emperor",2015,5,18,"Mid","Abrolhos North Island",NA,NA,NA,"Commercial","LINE",380,380,380,350
"2688","Redthroat Emperor",2015,5,18,"Mid","Abrolhos North Island",NA,NA,NA,"Commercial","LINE",353,350,340,350
"2689","Redthroat Emperor",2015,5,18,"Mid","Abrolhos North Island",NA,NA,NA,"Commercial","LINE",372,370,360,350
"2690","Redthroat Emperor",2015,5,18,"Mid","Abrolhos North Island",NA,NA,NA,"Commercial","LINE",384,380,380,350
"2691","Redthroat Emperor",2015,5,18,"Mid","Abrolhos North Island",NA,NA,NA,"Commercial","LINE",339,330,320,300
"2692","Redthroat Emperor",2015,5,18,"Mid","Abrolhos North Island",NA,NA,NA,"Commercial","LINE",488,480,480,450
"2693","Redthroat Emperor",2015,5,18,"Mid","Abrolhos North Island",NA,NA,NA,"Commercial","LINE",404,400,400,400
"2694","Redthroat Emperor",2015,5,18,"Mid","Abrolhos North Island",NA,NA,NA,"Commercial","LINE",424,420,420,400
"2695","Redthroat Emperor",2015,5,18,"Mid","Abrolhos North Island",NA,NA,NA,"Commercial","LINE",362,360,360,350
"2696","Redthroat Emperor",2015,5,18,"Mid","Abrolhos North Island",NA,NA,NA,"Commercial","LINE",377,370,360,350
"2697","Redthroat Emperor",2015,5,18,"Mid","Abrolhos North Island",NA,NA,NA,"Commercial","LINE",353,350,340,350
"2698","Redthroat Emperor",2015,5,18,"Mid","Abrolhos North Island",NA,NA,NA,"Commercial","LINE",364,360,360,350
"2699","Redthroat Emperor",2015,5,24,"Mid","Geraldton","90BF",-29.54166698,114.7916679,"Recreational","LINE",306,300,300,300
"2700","Redthroat Emperor",2015,5,24,"Mid","Geraldton","90BF",-29.54166698,114.7916679,"Recreational","LINE",300,300,300,300
"2701","Redthroat Emperor",2015,5,24,"Mid","Geraldton","90BF",-29.54166698,114.7916679,"Recreational","LINE",298,290,280,250
"2702","Redthroat Emperor",2015,5,24,"Mid","Geraldton","98BA",-28.875,114.375,"Recreational","LINE",390,390,380,350
"2703","Redthroat Emperor",2015,5,24,"Mid","Geraldton","98BD",-28.875,114.625,"Recreational","LINE",316,310,300,300
